,Name,Label,Origin,Shape,Height,Width,Luminosity,Brightness
33679,PLATELET_310105.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.18006172839506,201.7910262345679
34514,PLATELET_614388.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.07685185185184,192.2662962962963
33755,PLATELET_336464.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.5316435185185,202.32618827160493
35118,PLATELET_856494.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.39519290123457,204.09010030864198
34663,PLATELET_677848.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.18993827160494,200.0568287037037
34191,PLATELET_499850.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.42001543209878,202.98636574074075
34384,PLATELET_569969.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.5182561728395,206.17124228395062
34639,PLATELET_665518.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,191.83431327160494,190.10229166666667
33130,PLATELET_108855.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,208.59243827160495,211.1235262345679
35429,PLATELET_988252.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,209.44449845679011,212.4983410493827
34794,PLATELET_734971.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.32012345679013,199.21126543209877
35207,PLATELET_894858.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.27092592592592,193.04993055555556
33450,PLATELET_226115.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.39054783950618,196.79193672839506
34263,PLATELET_526682.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,206.73973765432098,208.35708333333332
33909,PLATELET_387840.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,207.32543209876542,209.2045061728395
33624,PLATELET_293960.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,211.26804783950618,213.40588734567902
35388,PLATELET_967711.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.29519290123457,204.19266975308642
35212,PLATELET_895605.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,197.8012962962963,198.55390432098764
35148,PLATELET_871583.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.99158950617283,201.33021604938273
33394,PLATELET_204491.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.36851080246913,202.81203703703704
33335,PLATELET_18496.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.72670524691358,198.81833333333333
33817,PLATELET_355963.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.6918287037037,198.85247685185186
34622,PLATELET_657163.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.73316358024692,201.1574151234568
33268,PLATELET_159278.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,192.7834799382716,191.80127314814814
35304,PLATELET_934893.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.05460648148147,203.7791975308642
33950,PLATELET_402280.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.06243055555555,203.69651234567903
33431,PLATELET_219754.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.17817901234568,204.74158950617283
35130,PLATELET_863062.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.7573765432099,207.69565586419753
33336,PLATELET_185759.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,197.4096064814815,197.55731481481482
35283,PLATELET_926253.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,208.25367283950618,209.79627314814815
34803,PLATELET_739842.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,209.3416512345679,212.27591049382715
33692,PLATELET_312339.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.6027777777778,204.23433641975308
35392,PLATELET_968276.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.66486111111112,201.22128858024692
33954,PLATELET_403377.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.01114197530865,204.6946913580247
33193,PLATELET_128840.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.0410262345679,203.75144290123455
34069,PLATELET_45290.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.02342592592592,201.17222222222222
33857,PLATELET_368828.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.09885030864197,192.0543209876543
35065,PLATELET_835538.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.1686188271605,206.14130401234567
33779,PLATELET_344120.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.55220679012345,205.30489969135803
35358,PLATELET_955426.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,209.47199845679012,211.4014351851852
34267,PLATELET_528894.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.12456790123457,192.20188271604937
34092,PLATELET_463350.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,192.42020061728394,191.6795910493827
34407,PLATELET_580392.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,208.92283179012347,211.48803240740742
33520,PLATELET_253547.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,194.96054012345678,193.8355864197531
33832,PLATELET_361220.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.72091820987654,204.4343287037037
35084,PLATELET_842599.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.11194444444445,197.71951388888888
33234,PLATELET_14217.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.23567901234568,202.73402777777778
35288,PLATELET_929039.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.64824074074073,192.11778549382717
33443,PLATELET_223900.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,206.71122685185185,209.3122762345679
33998,PLATELET_426500.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.69355709876544,202.61137345679012
35083,PLATELET_842396.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.51318672839506,205.04439814814816
33783,PLATELET_345240.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.43381172839506,199.65081790123457
33276,PLATELET_161268.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.23889660493828,201.81300925925925
34882,PLATELET_767055.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.72725308641975,206.20350308641974
33764,PLATELET_339224.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.84229166666665,207.95263888888888
34158,PLATELET_48422.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.42063271604937,200.91141203703702
34852,PLATELET_760537.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.84418981481483,207.975625
35013,PLATELET_819129.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,207.36037808641976,209.89606481481482
33438,PLATELET_222216.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.6459799382716,195.86566358024692
33903,PLATELET_385804.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.07637345679012,196.1916589506173
33891,PLATELET_380908.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.18290895061727,202.27827932098765
33851,PLATELET_366779.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.36314814814816,206.13161265432097
34145,PLATELET_479383.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.0914351851852,201.28621141975307
33586,PLATELET_281882.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,206.07800154320987,208.40494598765432
34736,PLATELET_709865.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.78637345679013,205.58969907407408
34559,PLATELET_630984.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.63335648148148,204.25658950617284
33368,PLATELET_196144.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.7638425925926,205.37118055555555
33975,PLATELET_4131.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.20849537037037,200.23180555555555
33528,PLATELET_256495.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.42989969135803,203.98277777777778
34822,PLATELET_747585.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.33162037037036,200.17996141975308
34870,PLATELET_764594.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.0180787037037,203.61270833333333
34673,PLATELET_682027.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,208.20199845679014,210.90247685185184
34952,PLATELET_791827.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.53182098765433,205.49163580246915
34734,PLATELET_706678.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.95050154320987,205.9844598765432
35048,PLATELET_829786.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.74860339506174,199.82471450617285
34102,PLATELET_465059.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.58153549382715,202.34914351851853
34768,PLATELET_723180.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.92216049382716,202.6779475308642
33635,PLATELET_29609.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.27292438271604,204.90114969135803
33944,PLATELET_399170.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.50519290123458,202.68841820987655
34702,PLATELET_694520.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,211.57371913580246,214.7295138888889
34328,PLATELET_548127.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,206.24110339506174,207.53096450617284
34350,PLATELET_556728.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.4034336419753,192.59133487654321
33612,PLATELET_287780.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.6047762345679,195.3874614197531
34567,PLATELET_633259.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.3630787037037,200.4210185185185
33285,PLATELET_165999.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.5790663580247,201.74751543209877
33313,PLATELET_176519.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.9031635802469,199.03448302469135
34157,PLATELET_484204.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.69918209876542,200.79078703703703
34610,PLATELET_649633.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.69613425925925,196.52306327160494
35018,PLATELET_820175.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.37743827160494,202.2883024691358
34424,PLATELET_585071.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.82324074074074,196.5837962962963
35445,PLATELET_993625.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.5278163580247,202.91001543209876
35145,PLATELET_869133.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.1362962962963,204.2622762345679
33504,PLATELET_24734.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,207.62079475308641,209.27786265432098
34398,PLATELET_576839.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,208.6329475308642,211.16172839506171
33522,PLATELET_254469.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.7709722222222,195.38677469135803
35037,PLATELET_82543.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.2155324074074,204.80842592592592
33622,PLATELET_293115.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.50582561728396,199.54541666666665
33506,PLATELET_247893.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.61680555555554,195.90889660493826
34830,PLATELET_750430.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.73476080246914,196.0468209876543
35064,PLATELET_835464.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.30074845679013,192.3054012345679
34800,PLATELET_738250.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.22439814814814,204.94684413580248
34697,PLATELET_693212.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.31158950617285,203.86462191358024
34854,PLATELET_76081.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.04291666666666,206.3757175925926
35326,PLATELET_941007.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.45516203703704,204.29819444444445
35393,PLATELET_968337.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.96707561728394,200.25542438271606
33163,PLATELET_120301.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.21729166666665,201.68264660493827
33961,PLATELET_40780.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.34125,206.85320987654322
33838,PLATELET_362456.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.49814043209878,198.61855709876542
35314,PLATELET_937332.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.4414737654321,199.38928240740742
34689,PLATELET_687638.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.68993827160494,199.77849537037036
34403,PLATELET_57908.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.23659722222223,199.16899691358026
34052,PLATELET_446884.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.63868827160493,196.35613425925925
35363,PLATELET_957741.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,211.2427237654321,214.06826388888888
34847,PLATELET_758046.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.01587962962964,203.84800925925927
33315,PLATELET_176986.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.4635262345679,196.2707098765432
35186,PLATELET_887584.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.06213734567902,205.0465586419753
34324,PLATELET_547327.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.01993827160493,194.66994598765433
33881,PLATELET_377019.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.2615277777778,203.41494598765433
35419,PLATELET_983609.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,209.7348225308642,212.60618055555557
33707,PLATELET_318056.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.176612654321,204.92175925925926
33904,PLATELET_386242.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,210.87519290123456,213.98029320987655
33831,PLATELET_360821.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.83547067901233,193.31842592592594
34228,PLATELET_513650.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.73150462962963,204.44641975308642
34667,PLATELET_680731.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.21324074074073,207.32808641975308
34399,PLATELET_577482.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.20851851851853,195.37150462962964
33461,PLATELET_23443.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.83748456790124,199.09225308641976
33700,PLATELET_314773.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.11765432098767,201.87824845679012
34162,PLATELET_485513.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.71547067901236,198.7369675925926
34928,PLATELET_783733.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.9610262345679,201.10760030864196
33575,PLATELET_279225.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.85962962962964,205.00547067901235
35417,PLATELET_982153.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,206.39123456790122,208.82141975308642
33682,PLATELET_310882.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.2878472222222,204.05030092592594
35012,PLATELET_818667.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,197.34635802469137,196.9369212962963
35182,PLATELET_886031.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.01689043209876,205.0924537037037
33908,PLATELET_387518.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.65391203703703,201.32550154320987
33780,PLATELET_344581.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.3641049382716,205.10702160493827
35151,PLATELET_872836.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.21675925925925,203.95566358024692
33189,PLATELET_12841.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.29466820987653,201.57023919753087
33397,PLATELET_205265.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.55929783950617,200.00292438271606
33227,PLATELET_140656.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,188.10625,185.94912808641976
34491,PLATELET_607795.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.1256712962963,196.87511574074074
33122,PLATELET_106342.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.60782407407407,194.70314043209876
33951,PLATELET_402763.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.61966820987655,201.9982098765432
34809,PLATELET_742193.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.9958024691358,199.7835262345679
34542,PLATELET_624510.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.75760802469136,204.31020833333332
33818,PLATELET_356336.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.4767361111111,201.8662885802469
34670,PLATELET_681358.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.74010030864198,196.32327160493827
33279,PLATELET_161511.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.28733796296297,200.84614969135802
34982,PLATELET_808401.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.4699459876543,202.878487654321
35170,PLATELET_88141.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,200.01739969135804,201.06328703703704
34229,PLATELET_514225.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,192.4306712962963,191.36306327160494
33405,PLATELET_20844.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,194.60015432098766,194.18297067901236
34937,PLATELET_787807.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.24447530864197,199.87109567901234
34633,PLATELET_663926.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,193.63683641975308,193.93167438271604
34642,PLATELET_666328.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,204.94787808641976,205.63064814814814
34510,PLATELET_612538.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.00253086419752,202.31176697530864
34917,PLATELET_779198.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.8789737654321,203.21570216049383
34038,PLATELET_441465.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.4405401234568,196.44318672839506
33319,PLATELET_179085.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.10956790123456,198.92204475308642
34784,PLATELET_728647.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.99905092592593,203.66391975308642
34867,PLATELET_763121.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,195.28200617283952,195.02395833333333
33935,PLATELET_396574.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,192.535987654321,191.5113425925926
34287,PLATELET_533573.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.5224151234568,196.5496913580247
34497,PLATELET_609722.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.14565586419752,197.5681172839506
34981,PLATELET_808222.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.1520138888889,199.09921296296295
34241,PLATELET_518092.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.46594135802468,200.23854938271606
33958,PLATELET_406357.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.46105709876542,204.46716049382715
34932,PLATELET_785932.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.02216049382716,206.99021604938272
33973,PLATELET_412630.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.10582561728395,206.9723148148148
35141,PLATELET_867860.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,196.34033179012346,195.40226851851853
33631,PLATELET_295633.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.91791666666666,198.72070216049383
35155,PLATELET_873935.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,203.21800925925925,204.9694135802469
34574,PLATELET_636397.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,201.7437962962963,203.19820216049382
33911,PLATELET_388223.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,205.7845061728395,207.87512345679013
34484,PLATELET_605611.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.16105709876544,200.18213734567902
34165,PLATELET_48638.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,198.44280864197532,198.79612654320988
33271,PLATELET_160075.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,199.84340277777778,200.33050154320986
34665,PLATELET_680211.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,202.20082561728395,203.1857098765432
33939,PLATELET_39735.jpg,Platelet,Barcelona,"(363, 360, 3)",363,360,191.16952160493827,191.0529938271605
